"source_name","source_url","evidence_date","evidence_status","component_type","category","sub_category","name_original","name_en_suggestion","size_mm","price_visible","currency","image_evidence_url_or_screenshot","material_or_color","compatible_bead_sizes","orientation_mode","notes","production_ready"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","幽灵方型魔盒","","20.5","25","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","粉玉髓魔盒","","15.5","12","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","蓝色圆形魔盒","","11.5","5","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","四季幽灵魔盒","","18.4","18","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","圆形花珀做旧方形魔盒","","12.8","15","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","海蓝宝魔盒","","17.4","40","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","蓝晶旋转魔盒","","14.2","15","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","草莓晶蝴蝶捕梦网魔盒","","18","15","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","太阳石魔盒","","10","18","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","白水坐姿KT猫","","14.3","25","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","黄水晶胖星","","19","35","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","海蓝宝蝴蝶魔盒 小","","10","15","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","朱砂玫瑰花","","15.3","10","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","椭圆四季幽灵魔盒 小号","","12.9","15","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","薰衣草紫水魔盒","","22.6","18","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","绿萤石花朵魔盒","","15.8","18","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","红胶花魔盒","","25","18","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","海蓝宝魔盒","","13","24","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","幽灵魔盒","","18","25","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","粉晶胖星魔盒","","19","20","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","雪花幽灵魔盒","","28","55","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","紫锂云母魔盒10mm","","16.2","20","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","海蓝宝四叶草魔盒","","11.6","25","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","锂云母双耳魔盒","","25","30","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","花珀魔盒","","17.6","18","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","朱砂玫瑰魔盒","","15.9","9","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","水晶魔盒","四季幽灵魔盒","","14.8","35","CNY","微信桌面端小程序“优瑞塔记珠”配件>水晶魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","锆石魔盒","剩余6 白贝KT猫","","13","10","CNY","微信桌面端小程序“优瑞塔记珠”配件>锆石魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","锆石魔盒","粉晶爱心","","17.3","12","CNY","微信桌面端小程序“优瑞塔记珠”配件>锆石魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","锆石魔盒","银色白星星","","12","5","CNY","微信桌面端小程序“优瑞塔记珠”配件>锆石魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","锆石魔盒","银色蓝星星","","12","5","CNY","微信桌面端小程序“优瑞塔记珠”配件>锆石魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","锆石魔盒","金色天使","","10.2","8","CNY","微信桌面端小程序“优瑞塔记珠”配件>锆石魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","锆石魔盒","金色粉琉璃星星","","12.3","5","CNY","微信桌面端小程序“优瑞塔记珠”配件>锆石魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","锆石魔盒","绿色方块隔珠","","8.1","8","CNY","微信桌面端小程序“优瑞塔记珠”配件>锆石魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","锆石魔盒","白葫芦","","10.6","2.5","CNY","微信桌面端小程序“优瑞塔记珠”配件>锆石魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","锆石魔盒","笑脸白贝魔盒","","15.2","15","CNY","微信桌面端小程序“优瑞塔记珠”配件>锆石魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","锆石魔盒","粉色葫芦","","12.6","8","CNY","微信桌面端小程序“优瑞塔记珠”配件>锆石魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","锆石魔盒","蝴蝶配件","","14.3","5","CNY","微信桌面端小程序“优瑞塔记珠”配件>锆石魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","锆石魔盒","金色镶嵌葫芦多孔隔珠","","10.7","4","CNY","微信桌面端小程序“优瑞塔记珠”配件>锆石魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","锆石魔盒","白色雪花隔珠","","12.2","7","CNY","微信桌面端小程序“优瑞塔记珠”配件>锆石魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","锆石魔盒","四瓣叶子","","16.1","7","CNY","微信桌面端小程序“优瑞塔记珠”配件>锆石魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","锆石魔盒","粉锆小花","","14.5","8","CNY","微信桌面端小程序“优瑞塔记珠”配件>锆石魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","锆石魔盒","粉锆魔盒","","13.1","8","CNY","微信桌面端小程序“优瑞塔记珠”配件>锆石魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","锆石魔盒","银色猫鱼","","12.9","9","CNY","微信桌面端小程序“优瑞塔记珠”配件>锆石魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","锆石魔盒","镶锆方形魔盒","","13.1","10","CNY","微信桌面端小程序“优瑞塔记珠”配件>锆石魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","decor","accessory","锆石魔盒","橙色葫芦","","11.8","8","CNY","微信桌面端小程序“优瑞塔记珠”配件>锆石魔盒网格（2026-07-13）","unspecified","","none","公开单件价；详情材质/属性待逐项采集","no"
